Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
230,Chris Kaman,C,24,LAC,75,2176,12.9,0.502,0.002,0.344,8.9,23.3,16.2,6.1,1,4.1,16.4,19,,-0.3,3.2,2.9,0.063,,-3.9,1.4,-2.5,-0.3
231,Jason Kapono,SF,25,MIA,67,1767,13.8,0.613,0.373,0.131,1.8,10,6,7.9,1.1,0.1,10.5,17.9,,2.9,1.3,4.2,0.114,,0.9,-1.6,-0.7,0.6
232,Viktor Khryapa,PF,24,CHI,33,231,9.5,0.448,0.086,0.371,10,18.1,14.1,13.9,2.2,0.3,16.4,18.8,,-0.1,0.5,0.4,0.087,,-3.4,1.5,-1.9,0
233,Jason Kidd*,PG,33,NJN,80,2933,19.4,0.516,0.398,0.253,5.5,20.8,13.2,41.4,2.3,0.6,17.4,19.4,,5.1,4.1,9.3,0.152,,3,2,5,5.2
234,Tarence Kinsey,SG,22,MEM,48,967,13,0.532,0.151,0.322,3.6,8.4,6,7,2.8,0.1,11.7,18.4,,0.6,0.3,0.9,0.046,,-1,-1.4,-2.4,-0.1
235,Andrei Kirilenko,SF,25,UTA,70,2049,14.3,0.558,0.179,0.572,5.2,14.3,9.8,14.5,1.9,5.8,20.5,14.4,,1.6,2.9,4.4,0.104,,-0.5,4.4,4,3.1
236,Linas Kleiza,PF,22,DEN,79,1488,11.1,0.561,0.466,0.285,5.9,14.1,10.1,4.5,0.9,0.7,12.9,17.6,,1.6,1.2,2.8,0.09,,-0.5,-1.7,-2.3,-0.1
237,Brevin Knight,PG,31,CHA,45,1273,14.3,0.487,0.05,0.353,1.3,9.7,5.3,37.5,2.7,0.2,18.5,18.4,,0.7,1.1,1.8,0.07,,-1.3,-1,-2.4,-0.1
238,Yaroslav Korolev,SF,19,LAC,10,41,8,0.322,0.313,0.375,2.9,5.8,4.4,15.4,3.9,0,5.1,22.1,,-0.1,0,0,-0.057,,-4.8,-2,-6.8,-0.1
239,Kyle Korver,SF,25,PHI,74,2288,14.2,0.569,0.363,0.247,1.6,12,6.8,8,1.3,0.7,11.1,21.3,,2.9,1.7,4.6,0.097,,0.9,-1.5,-0.5,0.9
240,Nenad Krstić,C,23,NJN,26,848,16.9,0.566,0.003,0.375,7.1,17.3,12.2,10.2,0.6,2.2,12.1,23.5,,1.1,0.9,1.9,0.109,,-1.2,-0.3,-1.5,0.1
241,Raef LaFrentz,PF,30,POR,27,352,8.7,0.441,0.225,0.255,8.7,16.2,12.4,3.7,1.1,2.5,10.3,16.8,,-0.1,0.2,0.2,0.021,,-3.4,-1.1,-4.5,-0.2
242,James Lang,C,23,WAS,11,55,6.6,0.491,0,0.556,10.2,12.9,11.5,5.2,0,4.2,15.2,10.6,,0,0,0.1,0.047,,-3.5,-0.5,-4,0
243,David Lee,PF,23,NYK,58,1731,20.2,0.652,0,0.433,13.6,27.6,20.7,10.2,1.5,1.1,16.2,14.9,,4.8,2.1,6.9,0.191,,2.2,1.6,3.8,2.5
244,Rashard Lewis,SF,27,SEA,60,2348,20.7,0.587,0.385,0.313,4.6,15.7,10.1,10.8,1.5,1.3,9.4,24.4,,6.3,1.3,7.6,0.155,,4.4,-1.1,3.3,3.1
245,Randy Livingston,PG,31,SEA,4,26,-1.2,0,0,0,4.6,0,2.3,20,0,0,25,7,,-0.1,0,-0.1,-0.116,,-8.1,-3.6,-11.8,-0.1
246,Shaun Livingston,PG,21,LAC,54,1611,13.7,0.503,0.036,0.258,4.2,9.4,6.8,28.3,1.9,1.4,17.8,17.4,,0.9,1.6,2.4,0.072,,-0.9,0,-0.9,0.5
247,Kyle Lowry,PG,20,MEM,10,175,18.3,0.556,0.211,0.737,8.2,13,10.6,27.3,4.1,0.4,19.3,16.1,,0.4,0.2,0.5,0.148,,2.3,1,3.3,0.2
248,John Lucas III,PG,24,HOU,47,383,11.8,0.468,0.378,0.122,2.7,8.1,5.4,15.1,2.3,0,8.4,21.8,,0,0.6,0.6,0.081,,-1.9,-1,-2.9,-0.1
249,Tyronn Lue,PG,29,ATL,56,1488,14.1,0.534,0.307,0.311,1.5,7,4.2,23.9,0.9,0,12.5,21,,2.2,0.3,2.5,0.081,,0.8,-4,-3.2,-0.4
250,Mark Madsen,C,31,MIN,56,473,4.5,0.547,0,0.674,9.1,12.8,11,3,1.1,1.6,27.4,7.5,,0,0.4,0.4,0.042,,-4,0.5,-3.5,-0.2
251,Corey Maggette,SF,27,LAC,75,2291,18.6,0.583,0.08,0.783,4.7,18.2,11.5,15.9,1.5,0.5,15.6,26,,4.5,2.5,7,0.146,,0.8,-0.6,0.2,1.3
252,Jamaal Magloire,C,28,POR,81,1703,11.5,0.527,0,0.613,10.8,25.4,18,2.9,0.7,3.1,20.5,17.4,,-0.4,1.5,1.1,0.032,,-4.3,-0.4,-4.7,-1.1
253,Renaldo Major,PF,24,GSW,1,27,-3.7,0.23,0,0.2,0,8.3,4.1,0,3.6,0,8.4,18.7,,-0.1,0,-0.1,-0.196,,-13,-2.3,-15.2,-0.1
254,Stephon Marbury,PG,29,NYK,74,2748,15.3,0.539,0.362,0.405,1.6,7.6,4.6,25.2,1.4,0.3,13.8,21.5,,4.8,1.1,5.9,0.103,,2.2,-2.1,0.1,1.5
255,Shawn Marion,SF,28,PHO,80,3010,20.8,0.594,0.235,0.232,7,22.6,15.2,6.7,2.6,2.8,8.8,19.3,,6.7,5.3,12,0.191,,2.4,3.2,5.5,5.7
256,Damir Markota,PF,21,MIL,30,170,5,0.449,0.308,0.212,7.5,14,10.7,5.2,0.9,0.5,20.9,19.1,,-0.3,0,-0.2,-0.07,,-5.7,-3.3,-9,-0.3
257,Sean Marks,PF,31,PHO,3,17,6.7,0.436,0.167,0.333,0,19.6,10.3,0,0,4.1,0,18.2,,0,0,0,0.043,,-7.7,-3.4,-11.2,0
258,Donyell Marshall,PF,33,CLE,81,1360,15.3,0.536,0.55,0.162,7.2,20.8,13.8,5.7,1.5,2.5,11.3,19.8,,1.3,2.6,3.8,0.135,,-0.2,0.4,0.2,0.8
259,Rawle Marshall,SG,24,IND,40,361,6.7,0.455,0.202,0.506,2.5,6.9,4.6,5.7,1.7,1,14.9,15.9,,-0.3,0.3,0,0.001,,-5.1,-0.9,-6,-0.4
260,Darrick Martin,PG,35,TOR,31,220,11.6,0.455,0.394,0.223,1.1,5.4,3.2,31.7,0.7,0,10.4,24.3,,0,0.1,0.1,0.031,,-0.9,-5,-5.9,-0.2
261,Kenyon Martin,PF,29,DEN,2,63,5.4,0.446,0.063,0.75,10.9,24.7,17.9,2.4,0,0,19,17.9,,-0.1,0.1,0,-0.036,,-7,-3.3,-10.2,-0.1
262,Kevin Martin,SG,23,SAC,80,2818,20.1,0.614,0.312,0.534,2.8,11.6,7.1,10.9,1.8,0.3,9.3,23.2,,8.3,1.9,10.2,0.173,,3.8,-1.4,2.4,3.2
263,Desmond Mason,SF,29,NOK,75,2575,10.8,0.493,0,0.359,5.4,10.1,7.7,7.6,1.1,0.7,15.6,21.9,,-1.2,1.8,0.6,0.011,,-3,-0.5,-3.5,-1
264,Roger Mason,SG,26,WAS,62,492,7.2,0.443,0.57,0.089,1.6,9.1,5.3,10.9,1.3,0.9,9.3,18.3,,-0.2,0.1,-0.1,-0.005,,-2.2,-3.4,-5.6,-0.5
265,Jason Maxiell,C,23,DET,67,943,14.4,0.518,0,0.523,11.1,12.3,11.7,2.5,1.7,4.9,14.1,18.9,,0.3,1.5,1.8,0.091,,-3,1,-2,0
266,Sean May,PF,22,CHA,35,838,19.1,0.551,0.009,0.341,10,23.3,16.5,14.5,1.2,2.2,12.9,23.5,,1.3,1,2.2,0.127,,0.1,0.8,0.9,0.6
267,Rashad McCants,SG,22,MIN,37,554,7.2,0.454,0.424,0.328,3.1,6.9,5.1,10.8,2.5,1,16.5,20.3,,-0.7,0.5,-0.3,-0.023,,-3.4,-1,-4.4,-0.3
268,Chris McCray,SG,22,MIL,5,12,-20.7,0,0,0,0,0,0,0,0,0,40,18.8,,-0.1,0,-0.1,-0.537,,-20.6,-4,-24.6,-0.1
269,Antonio McDyess,PF,32,DET,82,1729,18.1,0.552,0,0.257,11.3,22.7,17,7.2,1.9,2.9,11.1,18.6,,2.8,3.2,6,0.168,,-0.4,1.8,1.5,1.5
270,Ivan McFarlin,PF,24,PHI,11,41,12.2,0.466,0.077,0.538,20.6,11.7,16.1,4,0,0,5.9,19.2,,0.1,0,0.1,0.102,,-0.7,-4.8,-5.5,0
271,Tracy McGrady*,SG,27,HOU,71,2539,23.2,0.515,0.257,0.33,2.6,14.5,8.6,37.5,1.9,1.1,11.2,35,,4.1,4.5,8.6,0.163,,4.6,1.6,6.2,5.2
272,Jeff McInnis,PG,32,CHA,38,702,7.7,0.423,0.044,0.177,2.3,8.4,5.2,27.7,1,0,17.7,15.3,,-0.3,0.3,-0.1,-0.004,,-4.2,-2.3,-6.5,-0.8
273,Aaron McKie,SF,34,LAL,10,131,7.5,0.647,0,0,0.9,15.1,8,14.4,1.6,0,32,8.6,,0,0.1,0.1,0.039,,-3.9,-0.4,-4.2,-0.1
274,Keith McLeod,PG,27,TOT,48,718,10.2,0.52,0.239,0.415,0.6,6.3,3.4,18.7,1.7,0.5,17.1,16.3,,0.3,0.4,0.8,0.051,,-3,-2.2,-5.2,-0.6
274,Keith McLeod,PG,27,GSW,26,379,12.3,0.538,0.219,0.505,0.9,5.3,3,16.6,2.2,0.6,15.2,17,,0.4,0.2,0.6,0.073,,-2.4,-2.1,-4.5,-0.2
274,Keith McLeod,PG,27,IND,22,339,8,0.495,0.265,0.301,0.3,7.3,3.8,21,1.1,0.4,19.7,15.5,,0,0.2,0.2,0.027,,-3.7,-2.3,-6,-0.3
275,Stanislav Medvedenko,C,27,ATL,14,81,13.7,0.556,0.069,0.69,5.9,15.1,10.4,4.4,0,1.9,11.7,24.3,,0.1,0,0.2,0.107,,-3.3,-4.8,-8.1,-0.1
276,Pops Mensah-Bonsu,PF,23,DAL,12,71,11.6,0.582,0,1.059,15.6,19.9,17.8,0,0.8,0,26.5,22.3,,-0.1,0.1,0,0.022,,-6,-5.7,-11.7,-0.2
277,C.J. Miles,SG,19,UTA,37,373,2.8,0.4,0.276,0.198,3.6,7.8,5.7,10,1.5,0.9,18.2,18.5,,-0.7,0.3,-0.5,-0.062,,-5.3,-1.4,-6.7,-0.4
278,Darko Miličić,PF,21,ORL,80,1913,13.8,0.492,0.002,0.42,9.6,18.4,14.1,7.9,1.2,5.9,16,18.7,,0,3.3,3.3,0.082,,-2.9,3.2,0.4,1.1
279,Andre Miller,PG,30,TOT,80,2966,16.1,0.52,0.039,0.311,3.9,10.1,7,34.3,1.9,0.3,17.7,19.2,,3.5,2.4,5.9,0.095,,0.8,-0.3,0.5,1.9
279,Andre Miller,PG,30,DEN,23,822,16.6,0.526,0.065,0.343,3.5,10.7,7.1,38.7,2.2,0.3,19.7,18.5,,1.1,0.8,1.9,0.113,,0.7,-0.2,0.4,0.5
279,Andre Miller,PG,30,PHI,57,2144,15.9,0.518,0.029,0.3,4,9.8,6.9,32.7,1.8,0.2,16.9,19.4,,2.3,1.6,3.9,0.088,,0.9,-0.3,0.6,1.4
280,Brad Miller,C,30,SAC,63,1783,13.5,0.508,0.067,0.302,5.1,21.7,13.2,20.4,1.1,1.7,16.2,16.8,,1,1.7,2.7,0.072,,-1.7,1.6,-0.1,0.8
281,Mike Miller,SG,26,MEM,70,2740,16.4,0.588,0.493,0.201,2.3,14.2,8.2,18.7,1,0.5,14,21.1,,4.6,0.3,4.8,0.085,,3.7,-1.6,2.1,2.8
282,Paul Millsap,PF,21,UTA,82,1472,17.6,0.571,0.008,0.523,15.1,19.8,17.5,6.7,2.4,4.2,16.1,17.8,,2.4,2.3,4.7,0.153,,0.3,2.6,2.9,1.8
283,Yao Ming*,C,26,HOU,48,1624,26.5,0.601,0.002,0.504,7.2,24.7,16,12.3,0.6,4.5,14.3,33.5,,4,3.4,7.4,0.22,,0.4,2,2.3,1.8
284,Cuttino Mobley,SG,31,LAC,78,2841,12.5,0.546,0.279,0.271,2.2,9,5.6,11.7,1.7,0.7,12.8,18.4,,2.2,2.4,4.6,0.078,,0.1,-0.5,-0.4,1.1
285,Nazr Mohammed,C,29,DET,51,773,16.5,0.554,0,0.369,13.7,21.5,17.6,2,1.9,4,14.3,18.5,,0.9,1.5,2.3,0.145,,-2.3,0.5,-1.8,0
286,Mikki Moore,C,31,NJN,79,2082,14.8,0.637,0.002,0.464,8.3,14.5,11.4,6.1,1.2,2.3,15.6,16.2,,3.5,2.3,5.7,0.131,,-0.7,0.8,0.1,1.1
287,Randolph Morris,C,21,NYK,5,44,1.5,0.231,0,1,2.7,21.4,12.2,3.2,2.4,1.8,18.8,11,,-0.1,0.1,-0.1,-0.083,,-9.6,1.6,-8,-0.1
288,Adam Morrison,PF,22,CHA,78,2326,7.9,0.45,0.273,0.179,2.7,9.2,5.9,11.9,0.6,0.2,11.3,22.4,,-2.2,0.8,-1.5,-0.03,,-3,-2.5,-5.5,-2
289,Alonzo Mourning*,C,36,MIA,77,1572,16.7,0.59,0,0.725,9.7,16.4,13.1,2,0.4,9,18.7,20.8,,1,2.5,3.5,0.107,,-3.9,2,-2,0
290,Troy Murphy,PF,26,TOT,68,1852,14.5,0.541,0.253,0.25,6,19.6,12.7,10.9,1.2,1.7,10.8,17.2,,2.4,2.1,4.5,0.116,,-0.3,0.7,0.4,1.1
290,Troy Murphy,PF,26,GSW,26,667,14.8,0.553,0.328,0.367,6,20.1,12.9,12.8,1.5,1.9,12.2,15.2,,1,0.7,1.7,0.124,,-0.2,1.1,0.9,0.5
290,Troy Murphy,PF,26,IND,42,1185,14.3,0.536,0.219,0.197,6,19.3,12.5,9.8,1.1,1.6,10.1,18.3,,1.4,1.4,2.8,0.112,,-0.3,0.4,0.1,0.6
291,Ronald Murray,SG,27,DET,69,1477,10.8,0.474,0.189,0.274,2.1,7,4.5,20.4,1.8,0.7,15.5,18.7,,-0.1,1.4,1.3,0.042,,-2.2,-0.9,-3.1,-0.4
292,Dikembe Mutombo*,C,40,HOU,75,1289,14.4,0.601,0,0.569,14.7,28.7,21.8,1.5,0.9,4.5,16.6,8.3,,2.1,3,5.2,0.192,,-3.4,2.8,-0.5,0.5
293,Boštjan Nachbar,SF,26,NJN,76,1532,14.5,0.614,0.535,0.331,2.1,17.3,9.7,6.8,1,1.3,10.8,19.3,,2.5,1.6,4.1,0.128,,0.5,-1.5,-1,0.4
294,Eduardo Nájera,PF,30,DEN,75,1658,13.5,0.609,0.034,0.347,9,12,10.5,5.7,2.2,1.1,12.1,12,,2.9,1.8,4.8,0.138,,0.4,1.4,1.8,1.6
295,Steve Nash*,PG,32,PHO,76,2682,23.8,0.654,0.353,0.254,1.4,9.9,5.8,50.1,1.1,0.2,21,22.9,,10.8,1.7,12.6,0.225,,6.1,-2.3,3.8,3.9
296,Jameer Nelson,PG,24,ORL,77,2331,13.9,0.514,0.222,0.253,2.7,9.6,6.2,25,1.7,0.2,15.9,23,,1.6,2.4,4,0.082,,0.5,-0.9,-0.4,0.9
297,Rasho Nesterović,C,30,TOR,80,1676,13.9,0.558,0.002,0.119,8,17.4,12.6,7,1.1,3.9,11.2,13.8,,1.9,2.2,4.1,0.118,,-1.4,2.6,1.2,1.4
298,Ira Newble,SF,32,CLE,15,129,14.9,0.556,0.405,0.27,11.4,15.7,13.5,2.5,2.5,0,6.8,15.6,,0.3,0.2,0.5,0.179,,0.4,-0.9,-0.5,0
299,Andrés Nocioni,PF,27,CHI,53,1406,15.6,0.578,0.358,0.248,3.4,20.9,12.2,7,1,1.3,13.8,23.8,,1.4,2.6,4.1,0.139,,-0.4,-0.2,-0.6,0.5
300,David Noel,PF,22,MIL,68,792,9,0.47,0.299,0.243,6.2,12.2,9.1,11.7,1.6,0.9,17,13.4,,0.1,0.3,0.4,0.024,,-2.6,-0.8,-3.4,-0.3
301,Steve Novak,SF,23,HOU,35,191,7.7,0.501,0.78,0.04,2.4,13.2,7.8,4.9,1.4,0,7.3,13.4,,0.1,0.3,0.4,0.091,,-2.3,-0.6,-2.9,0
302,Dirk Nowitzki,PF,28,DAL,78,2820,27.6,0.605,0.129,0.411,5.3,23.9,14.8,17.8,1,1.7,9.5,28.9,,11.8,4.5,16.3,0.278,,5.4,1.3,6.7,6.2
303,Patrick O'Bryant,C,20,GSW,16,119,7.3,0.393,0,0.531,6.3,13.2,9.7,10.2,2.4,5.1,16.8,17,,-0.2,0.2,0,-0.003,,-6.6,2.5,-4.1,-0.1
304,Jermaine O'Neal,C,28,IND,69,2459,18.8,0.5,0.006,0.392,7.1,24.4,15.5,13,1.1,5.6,13.2,28.1,,0.5,4.1,4.7,0.091,,-2.3,2.8,0.4,1.5
305,Shaquille O'Neal*,C,34,MIA,40,1135,21.7,0.567,0,0.614,10.3,20.3,15.4,14.3,0.4,3.8,13.5,29.4,,1.4,1.5,2.8,0.119,,0.4,0.4,0.9,0.8
306,Fabricio Oberto,PF,31,SAS,79,1365,11.9,0.575,0,0.181,12.1,20.2,16.3,7.8,1,1.3,18.5,12.9,,1.6,2.5,4.1,0.144,,-1.3,2.2,0.9,1
307,Lamar Odom,PF,27,LAL,56,2202,16.1,0.552,0.267,0.416,5.5,23.5,14.5,19.5,1.2,1.1,16.8,19.8,,2.6,2.1,4.7,0.102,,0.8,0.9,1.7,2
308,Emeka Okafor,C,24,CHA,67,2329,20.1,0.554,0,0.399,12.7,26.2,19.2,6,1.3,5.7,11.3,19.1,,3.5,3.6,7.1,0.147,,-0.5,2.8,2.4,2.6
309,Mehmet Okur,C,27,UTA,80,2664,18.1,0.571,0.317,0.365,7.3,19.1,13.2,9.9,0.7,1.2,9.2,22.8,,6.5,2.3,8.8,0.158,,3,-1,2,2.7
310,Kevin Ollie,PG,34,PHI,53,919,8.4,0.481,0.011,0.241,1,8.6,4.8,21.8,1.2,0.1,18.5,12.8,,0.1,0.5,0.6,0.03,,-3.6,-1.5,-5.1,-0.7
311,Michael Olowokandi,C,31,BOS,24,234,4.5,0.423,0,0.065,7,17.8,12.3,3.3,1.8,4.3,26.4,12.5,,-0.4,0.3,-0.1,-0.017,,-7.1,2.3,-4.8,-0.2
312,Bo Outlaw,PF,35,ORL,41,460,11.4,0.667,0,0.431,12.9,15.5,14.2,5.3,2,1.1,25.7,8.2,,0.6,0.6,1.2,0.126,,-0.2,1.7,1.5,0.4
313,Travis Outlaw,PF,22,POR,67,1532,15.3,0.499,0.065,0.319,5.2,12.6,8.8,6.1,2.2,3.9,9.3,21.8,,0.9,1.4,2.3,0.072,,-1.9,0.7,-1.2,0.3
314,Zaza Pachulia,C,22,ATL,72,2026,16.8,0.562,0.002,0.607,11.7,18.1,14.9,9.2,2,1.4,17.2,21.3,,2.7,2.1,4.8,0.114,,-0.2,0.1,-0.1,1
315,Scott Padgett,PF,30,TOT,31,231,4.9,0.373,0.589,0.232,8.1,18.9,13.5,5.3,1.1,1,12.7,14.2,,-0.3,0.4,0.1,0.019,,-5,-0.2,-5.2,-0.2
315,Scott Padgett,PF,30,HOU,24,198,5.6,0.409,0.592,0.224,6.4,19.6,13.1,6.2,1.1,1.2,12.9,14.5,,-0.2,0.4,0.2,0.046,,-4.7,0.7,-4,-0.1
315,Scott Padgett,PF,30,MEM,7,33,0.9,0.127,0.571,0.286,18.1,14.5,16.3,0,1.6,0,11.3,12.1,,-0.1,0,-0.1,-0.14,,-7.1,-5.3,-12.4,-0.1
316,Jannero Pargo,PG,27,NOK,82,1710,13.4,0.504,0.302,0.176,1.3,11.1,6.1,20.4,1.6,0.2,14.1,23.1,,0.6,1.4,2,0.056,,-0.5,-1.5,-2.1,0
317,Anthony Parker,SG,31,TOR,73,2437,14.5,0.597,0.38,0.23,2.9,10.9,6.8,9.9,1.6,0.3,8.6,15.7,,4.4,2.1,6.5,0.127,,2.1,0.4,2.5,2.8
318,Smush Parker,PG,25,LAL,82,2457,11.6,0.526,0.383,0.223,2.2,7.6,4.9,14.6,2.5,0.3,15.1,18.6,,0.7,1.6,2.3,0.045,,-0.3,-1.1,-1.4,0.4
319,Tony Parker,PG,24,SAS,77,2499,21.4,0.572,0.035,0.319,1.7,10,6,31.7,1.8,0.2,13.3,27.4,,5.8,3.9,9.6,0.185,,2.5,0.1,2.7,3
320,Ruben Patterson,SF,31,MIL,81,2508,18.5,0.578,0.022,0.434,8.8,11.9,10.3,15.5,2.3,0.8,16.2,22.2,,4.1,1.3,5.4,0.103,,1.6,-0.1,1.5,2.2
321,Chris Paul,PG,21,NOK,64,2353,22,0.537,0.164,0.41,2.6,11.3,6.9,41.3,2.7,0.1,13.5,23.1,,6.2,2.6,8.8,0.179,,4.5,0.1,4.6,3.9
322,Sasha Pavlović,SG,23,CLE,67,1534,12.1,0.554,0.302,0.257,1.7,10.5,6,11.3,1.9,0.9,15.8,19.1,,0.8,2.3,3.1,0.098,,-1.3,0.5,-0.7,0.5
323,Gary Payton*,PG,38,MIA,68,1503,9,0.458,0.336,0.156,1.4,8.7,5.2,20.9,1.5,0.2,14.4,14.4,,0.1,1.2,1.3,0.042,,-2.5,-1,-3.5,-0.6
324,Kendrick Perkins,C,22,BOS,72,1576,9.5,0.518,0.011,0.372,8.4,20.1,14.1,9.4,0.8,4.7,26.5,12.2,,-0.6,1.9,1.4,0.042,,-3.8,3.2,-0.6,0.5
325,Morris Peterson,SF,29,TOR,71,1515,13.2,0.555,0.571,0.238,2.5,16.1,9.2,5,1.5,0.6,8.5,19.1,,1.3,1.6,2.9,0.091,,0.4,-1.2,-0.7,0.5
326,Johan Petro,C,21,SEA,81,1510,11.6,0.532,0,0.176,7.2,19.5,13.3,4.8,1.4,2.4,14.8,16.7,,0.5,1.2,1.7,0.053,,-3.1,0,-3.1,-0.4
327,Eric Piatkowski,SG,36,PHO,11,73,7.7,0.522,0.72,0.08,3.4,10.6,7.2,7.5,0,1,16.2,19,,0,0,0,0.007,,-1.7,-2.7,-4.4,0
328,Paul Pierce,SG,29,BOS,47,1740,21.7,0.571,0.324,0.473,2.6,16.8,9.5,22.1,1.4,0.6,12.9,30.7,,3.8,1.6,5.4,0.148,,4.6,-1.1,3.4,2.4
329,Mickaël Piétrus,SF,24,GSW,72,1937,13,0.59,0.41,0.358,4.5,14.2,9.3,4.7,1.2,2.2,13.4,17.2,,2,1.5,3.6,0.088,,-0.4,-0.5,-0.9,0.5
330,Kevinn Pinkney,PF,23,BOS,6,100,11.6,0.501,0.074,0.333,8.2,9.8,9,8.3,1.6,2.3,11.4,15.8,,0.1,0.1,0.2,0.075,,-2,0.1,-1.9,0
331,Scot Pollard,C,31,CLE,24,109,8.5,0.432,0,0.154,15.6,17.5,16.5,4.2,1.9,0.7,12.6,13.2,,0,0.2,0.2,0.1,,-3.5,0.6,-3,0
332,James Posey,SF,30,MIA,71,1919,12.7,0.579,0.6,0.227,4.2,17.5,11,7.7,2,0.9,10.4,13.1,,2.6,2.6,5.2,0.13,,0.7,1.1,1.8,1.8
333,Vitaly Potapenko,C,31,SAC,3,13,-22.1,0,0,0,0,18.4,9,0,0,0,33.3,20.7,,-0.2,0,-0.1,-0.534,,-23.9,-4.7,-28.6,-0.1
334,Leon Powe,C,23,BOS,63,720,14.6,0.549,0.011,0.814,15.8,20.1,17.9,2.3,1,2.4,16.4,18.1,,0.9,0.8,1.7,0.116,,-2.6,-1.8,-4.4,-0.4
335,Josh Powell,PF,24,TOT,37,353,9.6,0.52,0,0.452,7.4,20.5,13.8,8.7,0.7,2.6,20.6,17.1,,-0.1,0.3,0.3,0.036,,-5.2,0,-5.3,-0.3
335,Josh Powell,PF,24,IND,7,64,-1.3,0.296,0,0.8,12.4,22.1,17.2,6.7,0,0,19.8,17.7,,-0.2,0.1,-0.1,-0.096,,-9.2,-2,-11.1,-0.1
335,Josh Powell,PF,24,GSW,30,289,12,0.57,0,0.385,6.3,20.1,13.1,9.1,0.8,3.2,20.8,17,,0.1,0.3,0.4,0.065,,-4.4,0.4,-4,-0.1
336,Roger Powell,SF,24,UTA,3,13,-8.3,0.258,0.333,0.667,28.1,0,14,0,0,0,43.6,23.7,,-0.1,0,-0.1,-0.327,,-11.6,-6.8,-18.4,-0.1
337,Ronnie Price,PG,23,SAC,58,563,10.5,0.489,0.378,0.32,3.1,11.9,7.4,13.7,2.5,0.5,14.4,18.3,,-0.1,0.5,0.4,0.035,,-2.2,-0.8,-3,-0.1
338,Tayshaun Prince,SF,26,DET,82,3001,16,0.534,0.211,0.225,5.7,11.3,8.5,12.9,0.9,1.4,8.2,18.9,,5.1,2.9,8,0.128,,1.7,0.4,2,3
339,Joel Przybilla,C,27,POR,43,701,7.4,0.467,0,0.346,10.3,19.7,14.9,2.6,0.8,7.6,30.8,8.7,,-0.5,0.8,0.3,0.02,,-5,3.9,-1,0.2
340,Chris Quinn,PG,23,MIA,42,408,12.3,0.479,0.435,0.282,1.8,6.8,4.3,25.8,2,0,12.5,19.6,,0.3,0.3,0.6,0.07,,-1,-2.9,-3.9,-0.2
341,Vladimir Radmanović,PF,26,LAL,55,986,11,0.518,0.373,0.231,6.3,15,10.7,10.5,1.3,1.4,16.5,19,,0.1,0.7,0.8,0.04,,-1.7,-1.2,-2.9,-0.2
342,Shavlik Randolph,PF,23,PHI,13,179,15.3,0.503,0,0.458,12.8,23.4,18.1,3.7,2.1,4.3,13.5,17.2,,0.1,0.3,0.4,0.102,,-3.3,1.3,-2,0
343,Zach Randolph,PF,25,POR,68,2425,22.8,0.537,0.037,0.374,10,25.6,17.6,12.8,1.2,0.5,12.6,33.1,,3.8,1.9,5.7,0.112,,1.3,-1.4,-0.1,1.1
344,Theo Ratliff,C,33,BOS,2,44,6.7,0.525,0,1.333,5.3,13.9,9.5,0,1.2,5.3,17.4,5.9,,0,0.1,0.1,0.073,,-5.6,1.2,-4.4,0
345,Allan Ray,SG,22,BOS,47,710,10,0.512,0.448,0.212,3,8.8,5.8,10.5,1.5,0.3,12.9,20.8,,0.1,0.5,0.6,0.039,,-1,-2.5,-3.5,-0.3
346,Michael Redd,SF,27,MIL,53,2036,22.3,0.586,0.299,0.406,2.4,9,5.7,11,1.6,0.3,9.2,29.5,,5.8,0.3,6.1,0.145,,4.2,-3.6,0.5,1.3
347,J.J. Redick,PG,22,ORL,42,622,13,0.569,0.503,0.308,2,8.1,5.2,9.7,1,0,8.7,18.1,,1.2,0.5,1.7,0.134,,1.3,-2.6,-1.4,0.1
348,Justin Reed,PF,25,MIN,41,318,6.3,0.441,0,0.28,5.8,11.4,8.7,8.6,0.8,0.7,15.5,20.8,,-0.4,0.2,-0.2,-0.037,,-6.3,-2.3,-8.6,-0.5
349,Jared Reiner,C,24,MIL,27,244,4.8,0.348,0,0.233,10,24.4,17.1,7.4,1.1,1.9,22.8,11.4,,-0.3,0.2,-0.1,-0.027,,-6.4,0.5,-5.9,-0.2
350,Jason Richardson,SG,26,GSW,51,1675,15.5,0.512,0.41,0.191,4.6,12.6,8.5,16,1.6,1.4,9.3,22.3,,1.7,1.3,3,0.085,,1.4,-0.6,0.8,1.2
351,Jeremy Richardson,SG-SF,22,TOT,6,20,13.8,0.667,0.5,0,5.9,6.1,6,0,2.7,0,14.3,16.1,,0,0,0,0.099,,0,-4.3,-4.3,0
351,Jeremy Richardson,SG,22,ATL,5,19,14.5,0.667,0.5,0,6.3,6.4,6.3,0,2.8,0,14.3,16.9,,0,0,0,0.105,,0.3,-4.6,-4.2,0
351,Jeremy Richardson,SF,22,POR,1,1,0,,,,0,0,0,0,0,0,,0,,0,0,0,-0.021,,-5.7,-0.2,-5.8,0
