Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
100,Mike Conley,PG,26,MEM,73,2446,20,0.545,0.283,0.268,2,8.4,5.2,30.1,2.4,0.4,11.5,24.6,,5.5,2.7,8.2,0.161,,4.1,-0.7,3.4,3.3
101,Chris Copeland,SF,29,IND,41,265,17.6,0.621,0.675,0.12,3.1,10.1,6.8,12.6,0.6,2,10.2,23.7,,0.6,0.4,1,0.186,,3.5,-2.1,1.4,0.2
102,DeMarcus Cousins,C,23,SAC,71,2298,26.1,0.555,0.006,0.5,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,,4.1,3.8,7.9,0.166,,1.9,2.9,4.7,3.9
103,Robert Covington,SF,23,HOU,7,34,15,0.571,0.786,0,6.9,9.3,8.2,0,2.9,0,6.7,19.3,,0.1,0,0.1,0.122,,1.3,-4.9,-3.6,0
104,Allen Crabbe,SG,21,POR,15,100,7.7,0.475,0.424,0.121,1.1,8.5,4.8,8.7,1,0.7,7.9,16.5,,0,0.1,0.1,0.037,,-2.7,-2.1,-4.7,-0.1
105,Jamal Crawford,SG,33,LAC,69,2094,17.3,0.556,0.441,0.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,,3.8,1.5,5.3,0.122,,2.7,-2.6,0.2,1.2
106,Jordan Crawford,SG-PG,25,TOT,81,1859,14.3,0.516,0.362,0.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,,1.5,1.4,2.8,0.073,,0.4,-2.2,-1.8,0.1
106,Jordan Crawford,PG,25,BOS,39,1198,15.7,0.525,0.345,0.277,1.7,10,5.7,31,1.5,0.2,14.1,22,,1.7,0.7,2.4,0.096,,1.6,-1.9,-0.3,0.5
106,Jordan Crawford,SG,25,GSW,42,661,11.9,0.503,0.384,0.129,1.7,8.6,5.2,14.2,1,0.2,12.4,26.8,,-0.2,0.7,0.4,0.033,,-1.9,-2.7,-4.6,-0.4
107,Jae Crowder,SF,23,DAL,78,1254,11.9,0.551,0.51,0.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,,1.2,1.1,2.3,0.089,,0,0.6,0.6,0.8
108,Dante Cunningham,PF,26,MIN,81,1635,12.6,0.474,0.01,0.132,7.3,14.9,11,7.7,1.9,2.7,7.2,15.1,,0.9,2,2.9,0.085,,-2.2,2.1,-0.1,0.8
109,Jared Cunningham,SG,22,TOT,13,80,8.5,0.464,0.333,0.762,1.4,7.2,4.3,14.4,1.9,0,6.7,16.6,,0.1,0,0.1,0.075,,-2.4,-2.7,-5.1,-0.1
109,Jared Cunningham,SG,22,ATL,5,22,-1.8,0.347,0.5,1,0,5.2,2.6,18.8,0,0,41,10.1,,-0.1,0,-0.1,-0.11,,-8.8,-3.5,-12.4,-0.1
109,Jared Cunningham,SG,22,SAC,8,58,12.4,0.477,0.316,0.737,1.9,7.9,4.9,12.7,2.6,0,0,19.1,,0.1,0,0.2,0.145,,0,-2.3,-2.3,0
110,Seth Curry,PG,23,TOT,2,13,13.8,0.5,0.333,0,0,8.8,4.3,0,7.9,0,0,10.3,,0,0,0,0.131,,-2.4,3.5,1.1,0
110,Seth Curry,PG,23,MEM,1,4,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.006,,-5.8,0.6,-5.2,0
110,Seth Curry,PG,23,CLE,1,9,19.9,0.5,0.333,0,0,12.8,6.2,0,11.5,0,0,14.9,,0,0,0,0.187,,-0.9,4.8,3.9,0
111,Stephen Curry,PG,25,GSW,78,2846,24.1,0.61,0.445,0.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,,9.3,4,13.4,0.225,,7.4,0,7.4,6.7
112,Samuel Dalembert,C,32,DAL,80,1614,16.8,0.605,0.003,0.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,,2.9,2.1,4.9,0.147,,-0.9,1.5,0.6,1.1
113,Troy Daniels,SG,22,HOU,5,75,16,0.677,0.806,0,0,5.6,3,11.4,0,0,8.8,19.9,,0.2,0,0.2,0.15,,4.3,-5.5,-1.2,0
114,Luigi Datome,SF,26,DET,34,238,8,0.409,0.402,0.103,6.1,15.5,10.6,7,1.3,0.3,9.8,20.2,,-0.2,0.1,-0.1,-0.023,,-3.8,-3.2,-7,-0.3
115,Brandon Davies,PF,22,PHI,51,575,7.5,0.476,0.078,0.414,6.9,13.9,10.2,7.1,2,1.1,18.8,13.7,,-0.3,0.4,0.1,0.008,,-5.3,-0.6,-5.9,-0.6
116,Anthony Davis,PF,20,NOP,67,2358,26.5,0.582,0.009,0.438,10,23.3,16.6,8,2,6.7,8.3,25.2,,7.2,3.2,10.4,0.212,,2.3,2.2,4.5,3.9
117,Ed Davis,PF,24,MEM,63,956,15.9,0.542,0,0.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,,1.2,1.4,2.6,0.129,,-1.9,0.5,-1.3,0.2
118,Glen Davis,PF,28,TOT,68,1662,13.1,0.491,0.019,0.231,7.4,16.4,11.9,7.8,1.8,1.4,10.4,19.9,,0.2,1.8,2,0.058,,-2.8,0.3,-2.5,-0.2
118,Glen Davis,PF,28,ORL,45,1354,13.7,0.485,0.02,0.223,7.2,16.4,11.8,8.8,1.7,1.3,9.5,20.9,,0.2,1.3,1.5,0.053,,-2.5,0.2,-2.3,-0.1
118,Glen Davis,PF,28,LAC,23,308,10.3,0.527,0.012,0.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,,0.1,0.4,0.5,0.079,,-3.8,0.6,-3.2,-0.1
119,Austin Daye,SF,25,TOT,22,148,11,0.456,0.544,0.147,3.9,16.4,10.4,8.2,1.4,2,6.5,23.7,,-0.1,0.2,0.1,0.047,,-1.8,-1.4,-3.2,0
119,Austin Daye,SF,25,TOR,8,33,2.4,0.279,0.615,0.231,7,17.8,12.4,9.2,0,0,0,19.7,,-0.1,0,0,-0.067,,-5,-3.6,-8.6,-0.1
119,Austin Daye,SF,25,SAS,14,115,13.5,0.499,0.527,0.127,3.1,16,9.8,7.9,1.8,2.5,7.9,24.8,,0,0.2,0.2,0.08,,-0.9,-0.7,-1.6,0
120,Nando De Colo,SF,26,TOT,47,494,13.1,0.526,0.346,0.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,,0.3,0.7,1,0.1,,-1,0.6,-0.4,0.2
120,Nando De Colo,SF,26,SAS,26,301,13.2,0.545,0.333,0.237,2.3,14,8.4,15.1,2.5,0.7,17,18.6,,0.1,0.5,0.6,0.101,,-1.2,1.2,-0.1,0.1
120,Nando De Colo,SF,26,TOR,21,193,12.9,0.495,0.367,0.217,4.8,12.1,8.5,26.9,1.9,1.2,17.6,18.8,,0.2,0.2,0.4,0.098,,-0.7,-0.2,-0.9,0.1
121,Dewayne Dedmon,C,24,TOT,31,390,10.7,0.5,0,0.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,,0.1,0.5,0.6,0.07,,-6,0,-6,-0.4
121,Dewayne Dedmon,C,24,GSW,4,6,-5.1,0.266,0,2,0,0,0,0,0,0,0,13.8,,0,0,0,-0.107,,-10.1,-3.1,-13.3,0
121,Dewayne Dedmon,C,24,PHI,11,150,8.7,0.533,0,0.448,7.6,28.5,17.6,2.9,0,4.8,20.6,12.3,,0,0.1,0.1,0.035,,-7.4,-0.5,-7.9,-0.2
121,Dewayne Dedmon,C,24,ORL,16,234,12.5,0.488,0,0.321,13,24.8,18.9,1.3,1.5,4.4,13,13.5,,0.1,0.4,0.5,0.096,,-5.1,0.4,-4.6,-0.2
122,Matthew Dellavedova,SG,23,CLE,72,1271,10.7,0.534,0.524,0.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,,1.4,0.7,2.1,0.078,,-0.5,-1.7,-2.1,0
123,Luol Deng,SF,28,TOT,63,2213,15.2,0.517,0.22,0.312,5,13.4,9.2,14.6,1.5,0.3,10.4,22.3,,2.2,2.3,4.5,0.098,,0.4,-0.2,0.2,1.2
123,Luol Deng,SF,28,CHI,23,860,17,0.536,0.175,0.35,5.4,15.4,10.5,18.7,1.5,0.4,12.6,25.1,,1,1.4,2.4,0.132,,0.7,0.7,1.4,0.7
123,Luol Deng,SF,28,CLE,40,1353,14,0.503,0.251,0.285,4.8,12.2,8.4,12,1.4,0.3,8.8,20.6,,1.3,0.9,2.2,0.077,,0.1,-0.8,-0.6,0.5
124,DeMar DeRozan,SG,24,TOR,79,3017,18.4,0.532,0.149,0.448,2,11.3,6.6,18.9,1.5,0.7,9.5,28,,5.8,3,8.8,0.141,,1.4,-0.7,0.7,2
125,Boris Diaw,PF,31,SAS,79,1974,14.1,0.578,0.193,0.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17,,2.3,2.6,4.9,0.12,,0.2,1.4,1.6,1.8
126,Gorgui Dieng,C,24,MIN,60,818,16.5,0.534,0.004,0.41,13.4,26.9,20,7.2,1.8,4.6,16.8,16.8,,0.7,1.5,2.2,0.129,,-2.4,3.1,0.7,0.5
127,Toney Douglas,PG,27,TOT,51,675,9.2,0.493,0.537,0.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,,0.2,0.7,0.9,0.061,,-1.5,-0.8,-2.3,-0.1
127,Toney Douglas,PG,27,GSW,24,265,6.5,0.492,0.686,0.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,,-0.1,0.3,0.2,0.028,,-2.5,-1.2,-3.7,-0.1
127,Toney Douglas,PG,27,MIA,27,410,10.9,0.494,0.413,0.25,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,,0.3,0.4,0.7,0.083,,-0.8,-0.5,-1.4,0.1
128,Chris Douglas-Roberts,SF,27,CHA,49,1016,12.2,0.588,0.524,0.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,,1.1,1.2,2.4,0.113,,-0.3,0.4,0.1,0.5
129,Goran Dragić,SG,27,PHO,76,2668,21.4,0.604,0.274,0.381,2.9,7.4,5.2,28.1,2,0.6,14.3,24.5,,8.4,2,10.3,0.186,,4.9,-1.1,3.9,4
130,Andre Drummond,C,20,DET,81,2619,22.6,0.599,0.003,0.427,17.5,27.7,22.3,2.2,2,4,10.7,16.7,,6.4,3.5,9.9,0.182,,1.1,0.5,1.6,2.4
131,Jared Dudley,SF,28,LAC,74,1729,8.9,0.541,0.503,0.13,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,,1.2,1.2,2.4,0.068,,-0.3,-0.4,-0.8,0.5
132,Tim Duncan,C,37,SAS,74,2158,21.3,0.535,0.006,0.349,8.6,28.3,18.8,16,1,4.6,13.2,25.2,,2.8,4.6,7.4,0.164,,-0.9,4,3.2,2.8
133,Mike Dunleavy,SF,33,CHI,82,2584,12.6,0.549,0.419,0.212,2.1,13,7.6,12.3,1.3,1.4,11.3,17,,2.4,4.1,6.5,0.121,,-0.3,1.1,0.7,1.8
134,Kevin Durant,SF,25,OKC,81,3122,29.8,0.635,0.291,0.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33,,14.8,4.4,19.2,0.295,,8.4,0.4,8.8,8.5
135,Shane Edwards,SF,26,CLE,2,12,-1,0.333,0,0,9.1,9.6,9.3,0,0,0,25,14.9,,0,0,0,-0.141,,-10.5,-4.7,-15.2,0
136,Wayne Ellington,SG,26,DAL,45,393,12.2,0.554,0.468,0.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,,0.4,0.2,0.7,0.084,,0,-1.7,-1.7,0
137,Monta Ellis,SG,28,DAL,82,3023,16.8,0.532,0.164,0.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26,,2.8,2.1,4.9,0.078,,0.6,-0.6,0,1.5
138,Melvin Ely,C,35,NOP,2,27,3.9,0.5,0,0,0,4.4,2.2,0,0,3.1,0,10.1,,0,0,0,0.011,,-4.9,-2.8,-7.6,0
139,Jeremy Evans,SF,26,UTA,66,1209,16.2,0.549,0.006,0.226,11.1,18.7,14.8,6.1,1.8,3,9.9,15.3,,1.9,1,2.8,0.112,,-0.9,0.8,-0.1,0.6
140,Reggie Evans,PF,33,TOT,54,899,11.7,0.516,0,0.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,,0.3,1.2,1.5,0.08,,-3.5,-0.1,-3.6,-0.4
140,Reggie Evans,PF,33,BRK,30,399,9,0.462,0,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2,13.6,,-0.1,0.5,0.4,0.046,,-5.6,-1.3,-6.9,-0.5
140,Reggie Evans,PF,33,SAC,24,500,13.8,0.556,0,0.714,13.8,28.1,20.9,4.8,2.4,0.2,20.1,13.2,,0.5,0.7,1.1,0.107,,-1.9,0.9,-0.9,0.1
141,Tyreke Evans,SF,24,NOP,72,2028,18.4,0.504,0.106,0.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,,1.8,1.3,3.1,0.073,,1.2,-0.4,0.8,1.4
142,Kenneth Faried,PF,24,DEN,80,2178,19.8,0.573,0.004,0.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,,4,2.5,6.5,0.144,,0.3,0.9,1.2,1.8
143,Jordan Farmar,PG,27,LAL,41,912,15,0.533,0.44,0.162,2.3,9.8,6.1,34.6,2,0.6,19.6,23.2,,0.4,0.4,0.7,0.039,,0.9,-2,-1.1,0.2
144,Vítor Faverani,C,25,BOS,37,488,11,0.502,0.272,0.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1,18.6,,-0.3,0.7,0.3,0.031,,-4.2,1.1,-3.1,-0.1
145,Derrick Favors,PF,22,UTA,73,2201,19,0.556,0.001,0.38,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,,2.9,2.3,5.1,0.112,,-0.8,1.4,0.7,1.5
146,Carrick Felix,SG,23,CLE,7,38,13.3,0.603,0.357,0.286,2.9,15.1,8.9,18.2,0,0,20.2,23.2,,0,0,0,0.057,,-1.1,-3.5,-4.7,0
147,Raymond Felton,PG,29,NYK,65,2017,12.9,0.476,0.321,0.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,,1.1,1.1,2.2,0.053,,-0.1,-0.8,-0.9,0.5
148,Landry Fields,SF,25,TOR,30,322,8.6,0.443,0.075,0.328,5.4,16,10.7,9.3,1.6,0.7,12.5,12.4,,0,0.4,0.4,0.057,,-3.9,0.9,-2.9,-0.1
149,Derek Fisher,SG,39,OKC,81,1428,10.1,0.542,0.634,0.197,1,8.3,4.8,11.6,2.5,0.2,11.1,13.7,,1.4,1.7,3.1,0.103,,0,-0.5,-0.5,0.5
150,Evan Fournier,SG,21,DEN,76,1503,10.3,0.533,0.436,0.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,,0.6,0.8,1.4,0.043,,-0.9,-1.6,-2.5,-0.2
151,Randy Foye,SG,30,DEN,81,2485,13.3,0.558,0.569,0.211,1.6,8.5,5,17.7,1.3,1.2,13.2,18.8,,3.3,1.3,4.6,0.089,,1.9,-1,0.9,1.8
152,Jamaal Franklin,SG,22,MEM,21,161,4.7,0.489,0.282,0.051,2.9,14,8.5,5.4,1.3,1,21.6,14.6,,-0.2,0.2,0,-0.002,,-5.1,-0.2,-5.4,-0.1
153,Jimmer Fredette,SG,24,TOT,49,519,15.8,0.578,0.37,0.093,1.7,9.7,5.7,22.2,1.4,0.5,16.9,24.3,,0.5,0.3,0.8,0.078,,0.6,-3,-2.4,0
153,Jimmer Fredette,SG,24,SAC,41,463,16.3,0.584,0.369,0.096,1.7,9.4,5.5,23.5,1.5,0.5,17.6,23.8,,0.6,0.2,0.8,0.082,,1,-2.8,-1.9,0
153,Jimmer Fredette,SG,24,CHI,8,56,11.6,0.535,0.379,0.069,2.1,12,7.1,11.1,0,0,11.8,27.9,,0,0.1,0,0.043,,-2,-4.4,-6.5,-0.1
154,Joel Freeland,C,26,POR,52,727,11.3,0.498,0.012,0.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,,0.7,0.7,1.4,0.093,,-1.8,1.1,-0.7,0.2
155,Channing Frye,PF,30,PHO,82,2312,13.2,0.555,0.555,0.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,,2.9,2.4,5.3,0.109,,0.9,0.2,1.1,1.8
156,Francisco García,SF,32,HOU,55,1083,9.3,0.521,0.656,0.065,2.3,9.8,6.3,8.6,1.2,2.3,9,13.5,,0.8,0.9,1.8,0.078,,-0.3,0.1,-0.2,0.5
157,Kevin Garnett,C,37,BRK,54,1109,13.3,0.467,0.008,0.132,6.5,32.1,19.3,12.4,2,3,15.5,18.9,,-0.7,1.9,1.2,0.054,,-4.7,2.8,-1.9,0
158,Diante Garrett,PG,25,UTA,71,1048,7.1,0.459,0.362,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,,-1.1,0.3,-0.8,-0.036,,-4,-1.2,-5.2,-0.8
159,Marc Gasol,C,29,MEM,59,1970,18.2,0.526,0.015,0.339,5,20.5,12.7,17.7,1.6,3.2,12,21.7,,2.6,3.1,5.6,0.137,,0,2.9,2.9,2.4
160,Pau Gasol,C,33,LAL,60,1884,19.3,0.522,0.016,0.287,7,25.9,16.4,18.7,0.7,3.5,12.4,26.4,,1.3,1.7,3,0.076,,-1,1.6,0.6,1.3
161,Rudy Gay,SF,27,TOT,73,2531,18.3,0.54,0.167,0.328,5,14.8,9.8,15.1,1.9,1.8,14.2,27.6,,2.3,2.5,4.8,0.091,,0.6,0.3,0.9,1.8
161,Rudy Gay,SF,27,TOR,18,639,14.7,0.468,0.176,0.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6,30.8,,-0.8,1.1,0.3,0.021,,-3.2,1.1,-2.1,0
161,Rudy Gay,SF,27,SAC,55,1892,19.6,0.567,0.164,0.354,4.9,13.3,9.1,16.3,1.8,1.4,14.5,26.6,,3,1.5,4.5,0.114,,1.9,0,1.9,1.9
162,Alonzo Gee,SF,26,CLE,65,1020,8.6,0.491,0.246,0.258,3.8,12.8,8.2,6.9,2,1.2,14.3,13.4,,-0.1,1,0.9,0.041,,-3.3,0.7,-2.6,-0.2
163,Paul George,SF,23,IND,80,2898,20.1,0.555,0.367,0.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,,4.4,6.4,10.8,0.178,,2.9,1.8,4.7,4.9
164,Taj Gibson,PF,28,CHI,82,2351,16,0.524,0.008,0.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23,,1.4,4.4,5.7,0.117,,-2.6,1.4,-1.1,0.5
165,Manu Ginóbili,SG,36,SAS,68,1550,20,0.59,0.411,0.3,2.3,12,7.3,29,2.3,0.8,16.4,24.7,,3.3,2.4,5.7,0.176,,3.6,0.4,4,2.4
166,Rudy Gobert,C,21,UTA,45,434,12.9,0.507,0,0.878,13.1,28.5,20.6,2.4,1,7.4,23.8,14.2,,-0.2,0.6,0.4,0.045,,-6.1,1.8,-4.3,-0.3
167,Ryan Gomes,SF,31,OKC,5,34,0.2,0.375,0.25,0,0,12.7,6.6,4.1,0,0,11.1,11.7,,-0.1,0,0,-0.039,,-7.2,-2.4,-9.6,-0.1
168,Drew Gooden,C,32,WAS,22,395,18.4,0.591,0.119,0.189,10.7,23,16.7,6.3,1.3,1.5,9.9,19.7,,0.9,0.6,1.4,0.173,,-0.2,-0.8,-0.9,0.1
169,Archie Goodwin,SG,19,PHO,52,533,10.3,0.507,0.216,0.329,5.3,13,9.2,5.7,1.9,1.6,18.7,19.4,,-0.3,0.5,0.2,0.018,,-3.9,-0.4,-4.3,-0.3
170,Ben Gordon,SG,30,CHA,19,279,6.4,0.422,0.269,0.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,,-0.7,0.3,-0.3,-0.058,,-5.9,-1,-6.8,-0.3
171,Eric Gordon,SG,25,NOP,64,2057,14.9,0.54,0.316,0.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,,2,0.5,2.5,0.058,,1.2,-2.5,-1.2,0.4
172,Marcin Gortat,C,29,WAS,81,2655,17.6,0.568,0.001,0.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,,4.1,4,8.1,0.146,,-1.1,2.1,1,2
173,Danny Granger,SF,30,TOT,41,847,10.9,0.502,0.417,0.218,4.3,12.9,8.8,7.8,0.7,1.5,12,20.5,,0.1,1.2,1.3,0.073,,-2.2,-0.6,-2.8,-0.2
173,Danny Granger,SF,30,IND,29,653,10.3,0.491,0.422,0.238,4.3,13.3,9,8.1,0.7,1.5,12.8,19.8,,0,1,1,0.075,,-2.5,-0.1,-2.6,-0.1
173,Danny Granger,SF,30,LAC,12,194,12.6,0.532,0.405,0.167,4.2,11.6,8,6.6,0.8,1.6,10,22.8,,0.1,0.2,0.3,0.07,,-1.1,-2.3,-3.4,-0.1
174,Aaron Gray,C,29,TOT,37,355,7.8,0.466,0.016,0.328,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,,-0.3,0.4,0.1,0.016,,-4.3,1.7,-2.6,-0.1
174,Aaron Gray,C,29,TOR,4,20,5.7,0.644,0,0.667,17.4,29.3,23.3,23.1,0,0,50.8,17.9,,0,0,0,-0.007,,-4.7,0.7,-4,0
174,Aaron Gray,C,29,SAC,33,335,7.9,0.455,0.017,0.31,13,21.8,17.4,8.2,1.5,1.9,29.1,12.2,,-0.2,0.4,0.1,0.018,,-4.2,1.7,-2.5,0
175,Danny Green,SG,26,SAS,68,1651,13.9,0.58,0.63,0.125,1.8,13.4,7.8,8.9,2,2.7,12.5,16.7,,1.4,2.8,4.2,0.122,,1.2,2.1,3.3,2.2
176,Draymond Green,SF,23,GSW,82,1797,12.7,0.498,0.359,0.268,5.3,19.3,12.4,11.9,2.8,3,15.1,14.8,,0.7,3.8,4.5,0.119,,-1.6,4.4,2.8,2.2
177,Gerald Green,SG,28,PHO,82,2330,16.5,0.585,0.507,0.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,,4.2,1.9,6.1,0.126,,2.4,-1.4,1,1.8
178,Jeff Green,SF,27,BOS,82,2805,13.1,0.52,0.338,0.304,2.1,13.6,7.7,8.4,1,1.3,11.1,23.6,,1.3,2,3.3,0.057,,-0.7,-1.3,-2.1,0
179,Willie Green,SG,32,LAC,55,869,7.1,0.477,0.446,0.125,1.6,8.2,5,8.3,1.3,1,10.6,16.3,,-0.2,0.7,0.5,0.028,,-2.6,-0.8,-3.4,-0.3
180,Blake Griffin,PF,24,LAC,80,2863,23.9,0.583,0.032,0.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29,,8.1,4.1,12.2,0.205,,3,1.6,4.6,4.8
181,Jorge Gutiérrez,PG,25,BRK,15,244,8.7,0.523,0.222,0.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,,0.1,0.2,0.2,0.048,,-2.6,-0.8,-3.4,-0.1
182,Jordan Hamilton,SF,23,TOT,60,1019,12.7,0.507,0.527,0.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,,0.4,1.1,1.6,0.073,,-0.9,-0.1,-1,0.3
182,Jordan Hamilton,SF,23,DEN,39,670,13.2,0.497,0.508,0.122,3.7,17.8,10.7,7.8,2.3,1.4,9.2,18.7,,0.2,0.7,1,0.069,,-0.9,0.1,-0.8,0.2
182,Jordan Hamilton,SF,23,HOU,21,349,11.7,0.528,0.566,0.164,3,15.7,9.7,8,1.9,1.5,12.7,18.8,,0.2,0.4,0.6,0.08,,-1,-0.4,-1.4,0.1
183,Justin Hamilton,C,23,TOT,8,72,11.9,0.586,0.45,0.25,7.2,5,6.1,0,3.6,0,15.3,17.4,,0.1,0.1,0.1,0.089,,-1.2,-2.8,-4,0
183,Justin Hamilton,C,23,CHA,1,4,0,,,,0,0,0,0,13,0,100,11.5,,0,0,0,-0.19,,-13,12.9,-0.1,0
183,Justin Hamilton,C,23,MIA,7,68,12.6,0.586,0.45,0.25,7.7,5.3,6.5,0,3.1,0,11.9,17.7,,0.1,0.1,0.1,0.105,,-0.5,-3.7,-4.2,0
184,Tyler Hansbrough,PF,28,TOR,64,978,14.2,0.562,0.01,0.944,14.2,20,17.1,2.7,1.5,1.6,14.5,15.1,,1.7,1.4,3,0.149,,-1.7,-0.2,-1.8,0
185,Tim Hardaway,SG,21,NYK,81,1875,12.7,0.554,0.521,0.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,,2.7,0.4,3.1,0.08,,1.3,-3.5,-2.3,-0.1
186,James Harden,SG,24,HOU,73,2777,23.5,0.618,0.401,0.552,2.6,10.7,6.9,27.3,2.1,0.8,15,27.8,,10.1,2.7,12.8,0.221,,6.2,-0.5,5.7,5.4
187,Maurice Harkless,SF,20,ORL,80,1950,11.8,0.542,0.319,0.296,4,11.4,7.7,6.4,2.6,2,13.6,14.8,,0.6,2.1,2.8,0.068,,-1.6,1.5,0,1
188,Josh Harrellson,C,24,DET,32,317,13.4,0.547,0.378,0.085,9.8,16.7,13.1,6.9,1,3.8,10.5,12.8,,0.5,0.2,0.7,0.108,,-0.5,0.2,-0.2,0.1
189,Al Harrington,PF,33,WAS,34,511,9.7,0.506,0.483,0.169,3.3,15,9.1,8.7,1.4,0,13.3,22.7,,-0.2,0.5,0.4,0.035,,-2.2,-2.4,-4.6,-0.3
190,Devin Harris,PG,30,DAL,40,818,14.6,0.517,0.398,0.453,1.1,10.8,6,31,1.8,0.2,16.2,20.2,,1.2,0.4,1.6,0.094,,0.5,-2.1,-1.6,0.1
191,Elias Harris,SF,24,LAL,2,11,7.6,0,0,0,9.7,0,4.9,11.4,4.4,0,0,4,,0,0,0,0.018,,-3.7,2.7,-0.9,0
192,Manny Harris,SG,24,LAL,9,180,10.9,0.485,0.286,0.171,4.1,16,10.1,9.5,1.1,0.4,10.7,20.4,,-0.1,0.1,0,0.002,,-2.9,-2,-4.9,-0.1
193,Mike Harris,PF,30,UTA,20,225,15.3,0.576,0.033,0.443,7.4,9.5,8.4,3.6,3.7,2.4,13.1,17.1,,0.3,0.2,0.5,0.116,,-1.4,0.6,-0.7,0.1
194,Tobias Harris,PF,21,ORL,61,1850,16.5,0.542,0.176,0.341,5.4,20.6,13,7.7,1.1,1,8.7,22.2,,2.4,1.7,4.1,0.107,,-0.8,-1,-1.7,0.1
195,Udonis Haslem,PF,33,MIA,46,653,10.5,0.523,0,0.301,8.4,24.7,16.8,2.9,0.9,2,12.7,13.9,,0.3,0.8,1.1,0.083,,-4.1,-0.7,-4.9,-0.5
196,Spencer Hawes,C,25,TOT,80,2470,15.7,0.554,0.349,0.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,,2.2,2.3,4.5,0.088,,-0.4,0.9,0.5,1.6
196,Spencer Hawes,C,25,PHI,53,1666,15.3,0.546,0.346,0.172,5.5,24.6,14.7,16.9,0.9,3.2,15.9,19,,1.2,1.4,2.6,0.075,,-0.8,0.8,0,0.8
196,Spencer Hawes,C,25,CLE,27,804,16.6,0.571,0.354,0.172,5.9,23.6,14.5,13.5,0.8,2.8,14.5,20.7,,1,0.9,1.9,0.114,,0.6,1,1.6,0.7
197,Chuck Hayes,C,30,TOT,61,754,10,0.468,0.008,0.192,10.5,21.8,16.1,6.8,2.3,1.3,19,10.4,,0.2,1.2,1.4,0.086,,-3.1,2.5,-0.6,0.3
197,Chuck Hayes,C,30,SAC,16,179,11.4,0.47,0,0.219,12.5,17.2,14.8,4.9,3.1,0.9,16.6,10.4,,0.1,0.2,0.3,0.081,,-2.2,1.8,-0.4,0.1
197,Chuck Hayes,C,30,TOR,45,575,9.6,0.467,0.01,0.184,9.9,23.2,16.5,7.5,2.1,1.4,19.7,10.4,,0.1,0.9,1.1,0.088,,-3.4,2.7,-0.7,0.2
